Season,HomeTeam,AwayTeam,FullTimeResult,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,Favourites,ROIonFavourites,ROIonUnderdogs,ROIonDraws,FavouriteXOdds,ROIonFavouriteX
2011-2012,Wigan,Fulham,A,0.0,0.0,2.88,3.25,2.5,,,Away,150.0,-100.0,-100.0,1.4130434782608694,41.30434782608694
2011-2012,Tottenham,QPR,H,0.0,0.0,1.36,4.75,9.0,,,Home,36.0,-100.0,-100.0,1.0572831423895257,5.728314238952564
2011-2012,Stoke,Newcastle,A,0.0,0.0,2.1,3.2,3.8,,,Home,-100.0,280.0,-100.0,1.2679245283018867,-100.0
2011-2012,Arsenal,West Brom,H,0.0,0.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,Aston Villa,Norwich,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Blackburn,Chelsea,A,0.0,0.0,7.5,4.33,1.44,,,Away,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2011-2012,Liverpool,Swansea,D,0.0,0.0,1.29,5.5,10.0,,,Home,-100.0,-100.0,450.0,1.044918998527246,4.4918998527246
2011-2012,Man United,Sunderland,H,0.0,0.0,1.25,5.5,13.0,,,Home,25.0,-100.0,-100.0,1.0185185185185184,1.8518518518518334
2011-2012,Newcastle,Everton,H,0.0,0.0,2.25,3.25,3.3,,,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2011-2012,QPR,Man City,A,0.0,0.0,10.0,5.0,1.33,,,Away,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2011-2012,Bolton,Stoke,H,0.0,0.0,2.4,3.3,3.0,,,Home,140.0,-100.0,-100.0,1.3894736842105262,38.94736842105263
2011-2012,Fulham,Tottenham,A,0.0,0.0,3.25,3.3,2.25,,,Away,125.0,-100.0,-100.0,1.337837837837838,33.783783783783804
2011-2012,Wolves,Wigan,H,0.0,0.0,1.91,3.3,4.33,,,Home,91.0,-100.0,-100.0,1.20978886756238,20.978886756237998
2011-2012,Everton,Wolves,H,0.0,0.0,1.57,3.75,6.5,,,Home,57.0,-100.0,-100.0,1.106672932330827,10.667293233082702
2011-2012,Man City,Newcastle,H,0.0,0.0,1.3,5.5,10.0,,,Home,30.0,-100.0,-100.0,1.0514705882352942,5.14705882352942
2011-2012,Norwich,Arsenal,A,0.0,0.0,5.5,3.6,1.67,,,Away,67.0,-100.0,-100.0,1.140796963946869,14.079696394686891
2011-2012,Stoke,QPR,A,0.0,0.0,1.83,3.5,4.5,,,Home,-100.0,350.0,-100.0,1.201688555347092,-100.0
2011-2012,Sunderland,Fulham,D,0.0,0.0,2.3,3.25,3.2,,,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2011-2012,Swansea,Man United,A,0.0,0.0,6.5,4.2,1.5,,,Away,50.0,-100.0,-100.0,1.105263157894737,10.5263157894737
2011-2012,West Brom,Bolton,H,0.0,0.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Wigan,Blackburn,D,0.0,1.0,2.5,3.25,2.88,,,Home,-100.0,-100.0,225.0,1.4130434782608694,41.30434782608694
2011-2012,Chelsea,Liverpool,A,0.0,0.0,1.83,3.5,4.5,,,Home,-100.0,350.0,-100.0,1.201688555347092,-100.0
2011-2012,Tottenham,Aston Villa,H,0.0,0.0,1.57,4.0,6.0,,,Home,57.0,-100.0,-100.0,1.1274685816876122,12.746858168761221
2011-2012,Arsenal,Fulham,D,0.0,0.0,1.44,4.2,8.0,,,Home,-100.0,-100.0,320.0,1.0723404255319149,7.234042553191486
2011-2012,Bolton,Everton,A,1.0,0.0,3.1,3.25,2.38,,,Away,138.0,-100.0,-100.0,1.3738898756660745,37.388987566607454
2011-2012,Chelsea,Wolves,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2011-2012,Man United,Newcastle,D,0.0,1.0,1.4,4.5,8.5,,,Home,-100.0,-100.0,350.0,1.0677966101694916,6.779661016949163
2011-2012,Norwich,QPR,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Stoke,Blackburn,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Sunderland,Wigan,A,0.0,0.0,1.67,3.6,5.5,,,Home,-100.0,450.0,-100.0,1.140796963946869,-100.0
2011-2012,West Brom,Tottenham,A,0.0,0.0,4.0,3.6,1.91,,,Away,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,Liverpool,Man City,D,0.0,1.0,2.75,3.2,2.63,,,Away,-100.0,-100.0,220.0,1.4435677530017152,44.356775300171535
2011-2012,Swansea,Aston Villa,D,0.0,0.0,2.2,3.25,3.4,,,Home,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2011-2012,Aston Villa,Man United,A,0.0,0.0,5.0,3.6,1.73,,,Away,73.0,-100.0,-100.0,1.1684803001876172,16.84803001876172
2011-2012,Blackburn,Swansea,H,0.0,1.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Man City,Norwich,H,0.0,0.0,1.17,7.0,17.0,,,Home,17.0,-100.0,-100.0,1.0024479804161566,0.24479804161565255
2011-2012,Newcastle,Chelsea,A,0.0,0.0,3.5,3.4,2.1,,,Away,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,QPR,West Brom,D,0.0,0.0,2.25,3.3,3.25,,,Home,-100.0,-100.0,230.0,1.337837837837838,33.783783783783804
2011-2012,Tottenham,Bolton,H,0.0,1.0,1.3,5.0,12.0,,,Home,30.0,-100.0,-100.0,1.031746031746032,3.174603174603206
2011-2012,Wigan,Arsenal,A,0.0,0.0,6.0,4.0,1.57,,,Away,57.0,-100.0,-100.0,1.1274685816876122,12.746858168761221
2011-2012,Everton,Stoke,A,0.0,0.0,1.67,3.6,5.5,,,Home,-100.0,450.0,-100.0,1.140796963946869,-100.0
2011-2012,Wolves,Sunderland,H,0.0,0.0,2.4,3.3,3.0,,,Home,140.0,-100.0,-100.0,1.3894736842105262,38.94736842105263
2011-2012,Fulham,Liverpool,H,0.0,1.0,3.5,3.4,2.1,,,Away,-100.0,250.0,-100.0,1.2981818181818183,-100.0
2011-2012,Arsenal,Everton,H,0.0,0.0,1.53,4.0,6.5,,,Home,53.0,-100.0,-100.0,1.1066907775768535,10.669077757685358
2011-2012,Bolton,Aston Villa,A,0.0,0.0,2.5,3.3,2.88,,,Home,-100.0,188.0,-100.0,1.4224137931034482,-100.0
2011-2012,Liverpool,QPR,H,0.0,0.0,1.33,5.0,10.0,,,Home,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2011-2012,Man United,Wolves,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2011-2012,Norwich,Newcastle,H,0.0,1.0,2.4,3.4,2.88,,,Home,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2011-2012,Swansea,Fulham,H,0.0,0.0,2.63,3.25,2.75,,,Home,163.0,-100.0,-100.0,1.453656462585034,45.365646258503375
2011-2012,West Brom,Wigan,A,0.0,0.0,1.67,3.8,5.25,,,Home,-100.0,425.0,-100.0,1.160146252285192,-100.0
2011-2012,Stoke,Tottenham,H,0.0,1.0,3.75,3.5,2.0,,,Away,-100.0,275.0,-100.0,1.2727272727272727,-100.0
2011-2012,Sunderland,Blackburn,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Chelsea,Man City,H,0.0,1.0,2.4,3.3,3.0,,,Home,140.0,-100.0,-100.0,1.3894736842105262,38.94736842105263
2011-2012,Blackburn,West Brom,A,0.0,0.0,2.38,3.3,3.0,,,Home,-100.0,200.0,-100.0,1.382746478873239,-100.0
2011-2012,Everton,Norwich,D,0.0,0.0,1.62,3.75,6.0,,,Home,-100.0,-100.0,275.0,1.1312849162011174,13.128491620111731
2011-2012,Fulham,Bolton,H,0.0,0.0,1.62,3.75,6.0,,,Home,62.0,-100.0,-100.0,1.1312849162011174,13.128491620111731
2011-2012,Newcastle,Swansea,D,0.0,0.0,1.8,3.6,4.5,,,Home,-100.0,-100.0,260.0,1.2,20.0
2011-2012,Wigan,Chelsea,D,0.0,0.0,9.0,4.75,1.36,,,Away,-100.0,-100.0,375.0,1.0572831423895257,5.728314238952564
2011-2012,Wolves,Stoke,A,0.0,0.0,2.5,3.25,2.88,,,Home,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Aston Villa,Liverpool,A,0.0,0.0,4.2,3.4,1.91,,,Away,91.0,-100.0,-100.0,1.2229755178907722,22.297551789077218
2011-2012,Man City,Arsenal,H,0.0,0.0,1.73,3.75,4.5,,,Home,73.0,-100.0,-100.0,1.1838503649635037,18.385036496350367
2011-2012,QPR,Man United,A,0.0,0.0,7.5,4.33,1.44,,,Away,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2011-2012,Tottenham,Sunderland,H,0.0,0.0,1.36,4.75,9.0,,,Home,36.0,-100.0,-100.0,1.0572831423895257,5.728314238952564
2011-2012,Blackburn,Bolton,A,0.0,0.0,2.1,3.4,3.5,,,Home,-100.0,250.0,-100.0,1.2981818181818183,-100.0
2011-2012,Wolves,Norwich,D,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,-100.0,250.0,1.2727272727272727,27.272727272727266
2011-2012,Aston Villa,Arsenal,A,1.0,0.0,5.0,3.6,1.73,,,Away,73.0,-100.0,-100.0,1.1684803001876172,16.84803001876172
2011-2012,Everton,Swansea,H,0.0,0.0,1.57,3.75,6.5,,,Home,57.0,-100.0,-100.0,1.106672932330827,10.667293233082702
2011-2012,Fulham,Man United,A,0.0,0.0,5.0,3.6,1.73,,,Away,73.0,-100.0,-100.0,1.1684803001876172,16.84803001876172
2011-2012,Man City,Stoke,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2011-2012,Newcastle,West Brom,A,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,275.0,-100.0,1.2727272727272727,-100.0
2011-2012,QPR,Sunderland,A,0.0,0.0,2.5,3.3,2.88,,,Home,-100.0,188.0,-100.0,1.4224137931034482,-100.0
2011-2012,Wigan,Liverpool,D,0.0,0.0,7.0,4.0,1.5,,,Away,-100.0,-100.0,300.0,1.090909090909091,9.090909090909108
2011-2012,Tottenham,Chelsea,D,0.0,0.0,2.6,3.4,2.7,,,Home,-100.0,-100.0,240.0,1.4733333333333332,47.333333333333314
2011-2012,Bolton,Newcastle,A,0.0,0.0,2.5,3.4,2.8,,,Home,-100.0,180.0,-100.0,1.440677966101695,-100.0
2011-2012,Chelsea,Fulham,D,0.0,0.0,1.3,5.0,12.0,,,Home,-100.0,-100.0,400.0,1.031746031746032,3.174603174603206
2011-2012,Liverpool,Blackburn,D,0.0,0.0,1.25,5.5,13.0,,,Home,-100.0,-100.0,450.0,1.0185185185185184,1.8518518518518334
2011-2012,Man United,Wigan,H,0.0,1.0,1.14,7.5,21.0,,,Home,13.999999999999986,-100.0,-100.0,0.9895833333333331,-1.0416666666666856
2011-2012,Stoke,Aston Villa,D,0.0,0.0,1.91,3.4,4.2,,,Home,-100.0,-100.0,240.0,1.2229755178907722,22.297551789077218
2011-2012,Sunderland,Everton,D,0.0,0.0,2.4,3.25,3.0,,,Home,-100.0,-100.0,225.0,1.3805309734513274,38.05309734513273
2011-2012,West Brom,Man City,D,0.0,0.0,7.0,4.5,1.44,,,Away,-100.0,-100.0,350.0,1.090909090909091,9.090909090909108
2011-2012,Arsenal,Wolves,D,0.0,1.0,1.22,6.0,15.0,,,Home,-100.0,-100.0,500.0,1.0138504155124657,1.385041551246573
2011-2012,Norwich,Tottenham,A,0.0,0.0,4.5,3.6,1.8,,,Away,80.0,-100.0,-100.0,1.2,20.0
2011-2012,Swansea,QPR,D,0.0,0.0,2.0,3.4,3.8,,,Home,-100.0,-100.0,240.0,1.259259259259259,25.92592592592591
2011-2012,Liverpool,Newcastle,H,0.0,0.0,1.53,4.0,6.5,,,Home,53.0,-100.0,-100.0,1.1066907775768535,10.669077757685358
2011-2012,Arsenal,QPR,H,0.0,0.0,1.25,5.5,13.0,,,Home,25.0,-100.0,-100.0,1.0185185185185184,1.8518518518518334
2011-2012,Bolton,Wolves,D,0.0,0.0,2.2,3.25,3.4,,,Home,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2011-2012,Chelsea,Aston Villa,A,0.0,0.0,1.29,5.0,13.0,,,Home,-100.0,1200.0,-100.0,1.0254372019077902,-100.0
2011-2012,Man United,Blackburn,A,0.0,0.0,1.13,8.0,26.0,,,Home,-100.0,2500.0,-100.0,0.9901423877327492,-100.0
2011-2012,Norwich,Fulham,D,0.0,0.0,2.6,3.25,2.75,,,Home,-100.0,-100.0,225.0,1.4444444444444444,44.44444444444443
2011-2012,Stoke,Wigan,D,0.0,1.0,1.67,3.6,5.5,,,Home,-100.0,-100.0,260.0,1.140796963946869,14.079696394686891
2011-2012,Swansea,Tottenham,D,0.0,0.0,5.5,3.6,1.67,,,Away,-100.0,-100.0,260.0,1.140796963946869,14.079696394686891
2011-2012,Sunderland,Man City,H,0.0,0.0,6.5,4.0,1.53,,,Away,-100.0,550.0,-100.0,1.1066907775768535,-100.0
2011-2012,West Brom,Everton,A,0.0,0.0,2.6,3.25,2.75,,,Home,-100.0,175.0,-100.0,1.4444444444444444,-100.0
2011-2012,Aston Villa,Swansea,A,0.0,0.0,1.83,3.4,4.75,,,Home,-100.0,375.0,-100.0,1.1896749521988528,-100.0
2011-2012,Blackburn,Stoke,A,0.0,0.0,2.5,3.25,2.88,,,Home,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Fulham,Arsenal,H,0.0,1.0,4.0,3.5,1.91,,,Away,-100.0,300.0,-100.0,1.2356746765249538,-100.0
2011-2012,QPR,Norwich,A,1.0,0.0,2.1,3.4,3.5,,,Home,-100.0,250.0,-100.0,1.2981818181818183,-100.0
2011-2012,Wolves,Chelsea,A,0.0,0.0,6.0,4.0,1.57,,,Away,57.0,-100.0,-100.0,1.1274685816876122,12.746858168761221
2011-2012,Man City,Liverpool,H,1.0,0.0,1.91,3.4,4.2,,,Home,91.0,-100.0,-100.0,1.2229755178907722,22.297551789077218
2011-2012,Tottenham,West Brom,H,0.0,0.0,1.33,5.0,10.0,,,Home,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2011-2012,Wigan,Sunderland,A,0.0,0.0,2.63,3.25,2.75,,,Home,-100.0,175.0,-100.0,1.453656462585034,-100.0
2011-2012,Everton,Bolton,A,0.0,0.0,1.5,4.0,7.0,,,Home,-100.0,600.0,-100.0,1.090909090909091,-100.0
2011-2012,Newcastle,Man United,H,0.0,0.0,5.0,3.6,1.73,,,Away,-100.0,400.0,-100.0,1.1684803001876172,-100.0
2011-2012,Tottenham,Everton,H,0.0,0.0,1.53,3.8,7.0,,,Home,53.0,-100.0,-100.0,1.0908067542213884,9.080675422138839
2011-2012,Aston Villa,Everton,D,0.0,0.0,2.4,3.25,3.0,,,Home,-100.0,-100.0,225.0,1.3805309734513274,38.05309734513273
2011-2012,Blackburn,Fulham,H,1.0,0.0,3.0,3.3,2.38,,,Away,-100.0,200.0,-100.0,1.382746478873239,-100.0
2011-2012,Chelsea,Sunderland,H,0.0,0.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,Liverpool,Stoke,D,0.0,0.0,1.4,4.33,9.0,,,Home,-100.0,-100.0,333.0,1.0579406631762651,5.794066317626516
2011-2012,Man United,Bolton,H,0.0,0.0,1.14,8.0,17.0,,,Home,13.999999999999986,-100.0,-100.0,0.99781181619256,-0.21881838074399695
2011-2012,Tottenham,Wolves,D,0.0,0.0,1.25,5.5,13.0,,,Home,-100.0,-100.0,450.0,1.0185185185185184,1.8518518518518334
2011-2012,West Brom,Norwich,A,0.0,0.0,2.0,3.4,3.8,,,Home,-100.0,280.0,-100.0,1.259259259259259,-100.0
2011-2012,Newcastle,QPR,H,0.0,0.0,1.73,3.6,5.0,,,Home,73.0,-100.0,-100.0,1.1684803001876172,16.84803001876172
2011-2012,Swansea,Arsenal,H,0.0,0.0,4.75,3.5,1.8,,,Away,-100.0,375.0,-100.0,1.1886792452830188,-100.0
2011-2012,Wigan,Man City,A,0.0,0.0,9.0,4.33,1.4,,,Away,40.0,-100.0,-100.0,1.0579406631762651,5.794066317626516
2011-2012,Bolton,Liverpool,H,0.0,0.0,6.0,3.75,1.62,,,Away,-100.0,500.0,-100.0,1.1312849162011174,-100.0
2011-2012,Everton,Blackburn,D,0.0,0.0,1.53,4.0,6.5,,,Home,-100.0,-100.0,300.0,1.1066907775768535,10.669077757685358
2011-2012,Fulham,Newcastle,H,0.0,0.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Norwich,Chelsea,D,0.0,0.0,5.5,4.0,1.62,,,Away,-100.0,-100.0,300.0,1.1530249110320283,15.302491103202826
2011-2012,QPR,Wigan,H,0.0,0.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Stoke,West Brom,A,0.0,0.0,1.91,3.4,4.2,,,Home,-100.0,320.0,-100.0,1.2229755178907722,-100.0
2011-2012,Sunderland,Swansea,H,0.0,0.0,1.91,3.4,4.2,,,Home,91.0,-100.0,-100.0,1.2229755178907722,22.297551789077218
2011-2012,Wolves,Aston Villa,A,1.0,0.0,2.5,3.25,2.88,,,Home,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Arsenal,Man United,A,0.0,0.0,2.8,3.4,2.5,,,Away,150.0,-100.0,-100.0,1.440677966101695,44.067796610169495
2011-2012,Man City,Tottenham,H,0.0,0.0,1.91,3.6,4.0,,,Home,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,Everton,Man City,H,0.0,0.0,4.33,3.5,1.85,,,Away,-100.0,333.0,-100.0,1.2102803738317758,-100.0
2011-2012,Man United,Stoke,H,0.0,0.0,1.33,5.0,10.0,,,Home,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2011-2012,Swansea,Chelsea,D,0.0,1.0,4.0,3.25,2.0,,,Away,-100.0,-100.0,225.0,1.238095238095238,23.809523809523796
2011-2012,Tottenham,Wigan,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2011-2012,Wolves,Liverpool,A,0.0,0.0,5.0,3.8,1.7,,,Away,70.0,-100.0,-100.0,1.1745454545454546,17.454545454545453
2011-2012,Aston Villa,QPR,D,0.0,0.0,1.8,3.5,4.75,,,Home,-100.0,-100.0,250.0,1.1886792452830188,18.867924528301884
2011-2012,Blackburn,Newcastle,A,0.0,0.0,2.63,3.3,2.7,,,Home,-100.0,170.0,-100.0,1.463575042158516,-100.0
2011-2012,Bolton,Arsenal,D,0.0,0.0,5.0,3.75,1.7,,,Away,-100.0,-100.0,275.0,1.1697247706422018,16.972477064220186
2011-2012,Fulham,West Brom,D,0.0,0.0,1.83,3.5,4.5,,,Home,-100.0,-100.0,250.0,1.201688555347092,20.168855534709195
2011-2012,Sunderland,Norwich,H,0.0,0.0,1.91,3.5,4.2,,,Home,91.0,-100.0,-100.0,1.2356746765249538,23.56746765249538
2011-2012,Arsenal,Blackburn,H,0.0,1.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2011-2012,Man City,Fulham,H,0.0,0.0,1.3,5.5,10.0,,,Home,30.0,-100.0,-100.0,1.0514705882352942,5.14705882352942
2011-2012,Norwich,Bolton,H,0.0,0.0,2.0,3.5,3.75,,,Home,100.0,-100.0,-100.0,1.2727272727272727,27.272727272727266
2011-2012,QPR,Wolves,A,1.0,0.0,1.91,3.6,4.0,,,Home,-100.0,300.0,-100.0,1.247912885662432,-100.0
2011-2012,Stoke,Sunderland,A,1.0,0.0,2.25,3.25,3.3,,,Home,-100.0,230.0,-100.0,1.3295454545454546,-100.0
2011-2012,West Brom,Swansea,A,0.0,0.0,2.1,3.3,3.6,,,Home,-100.0,260.0,-100.0,1.2833333333333332,-100.0
2011-2012,Wigan,Everton,D,0.0,0.0,3.5,3.4,2.1,,,Away,-100.0,-100.0,240.0,1.2981818181818183,29.81818181818184
2011-2012,Chelsea,Man United,D,0.0,0.0,2.5,3.3,2.88,,,Home,-100.0,-100.0,230.0,1.4224137931034482,42.241379310344826
2011-2012,Newcastle,Aston Villa,H,0.0,0.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Liverpool,Tottenham,D,0.0,0.0,2.0,3.4,3.8,,,Home,-100.0,-100.0,240.0,1.259259259259259,25.92592592592591
2011-2012,Blackburn,QPR,H,0.0,0.0,2.38,3.3,3.0,,,Home,138.0,-100.0,-100.0,1.382746478873239,38.27464788732391
2011-2012,Bolton,Wigan,A,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,275.0,-100.0,1.2727272727272727,-100.0
2011-2012,Everton,Chelsea,H,0.0,0.0,3.25,3.3,2.25,,,Away,-100.0,225.0,-100.0,1.337837837837838,-100.0
2011-2012,Fulham,Stoke,H,0.0,0.0,1.91,3.5,4.0,,,Home,91.0,-100.0,-100.0,1.2356746765249538,23.56746765249538
2011-2012,Man United,Liverpool,H,0.0,0.0,1.85,3.6,4.33,,,Home,85.0,-100.0,-100.0,1.2220183486238534,22.20183486238534
2011-2012,Sunderland,Arsenal,A,0.0,0.0,3.5,3.4,2.1,,,Away,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Swansea,Norwich,A,0.0,0.0,1.83,3.5,4.5,,,Home,-100.0,350.0,-100.0,1.201688555347092,-100.0
2011-2012,Tottenham,Newcastle,H,0.0,0.0,1.44,4.33,7.5,,,Home,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2011-2012,Aston Villa,Man City,A,0.0,0.0,5.5,3.6,1.67,,,Away,67.0,-100.0,-100.0,1.140796963946869,14.079696394686891
2011-2012,Wolves,West Brom,A,0.0,0.0,2.5,3.25,2.88,,,Home,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Chelsea,Bolton,H,0.0,0.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2011-2012,Man City,Blackburn,H,0.0,0.0,1.17,7.0,17.0,,,Home,17.0,-100.0,-100.0,1.0024479804161566,0.24479804161565255
2011-2012,Newcastle,Wolves,D,0.0,0.0,1.57,4.0,6.0,,,Home,-100.0,-100.0,300.0,1.1274685816876122,12.746858168761221
2011-2012,QPR,Fulham,A,1.0,0.0,2.63,3.25,2.75,,,Home,-100.0,175.0,-100.0,1.453656462585034,-100.0
2011-2012,West Brom,Sunderland,H,0.0,0.0,2.4,3.25,3.0,,,Home,140.0,-100.0,-100.0,1.3805309734513274,38.05309734513273
2011-2012,Wigan,Aston Villa,D,0.0,0.0,2.75,3.25,2.63,,,Away,-100.0,-100.0,225.0,1.453656462585034,45.365646258503375
2011-2012,Arsenal,Tottenham,H,0.0,1.0,2.5,3.4,2.75,,,Home,150.0,-100.0,-100.0,1.440677966101695,44.067796610169495
2011-2012,Norwich,Man United,A,0.0,0.0,6.5,4.0,1.53,,,Away,53.0,-100.0,-100.0,1.1066907775768535,10.669077757685358
2011-2012,Stoke,Swansea,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Blackburn,Aston Villa,D,0.0,0.0,2.38,3.4,3.0,,,Home,-100.0,-100.0,240.0,1.4,40.0
2011-2012,Liverpool,Arsenal,A,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,275.0,-100.0,1.2727272727272727,-100.0
2011-2012,Man City,Bolton,H,0.0,0.0,1.13,8.5,21.0,,,Home,12.999999999999986,-100.0,-100.0,0.9974039460020768,-0.25960539979232067
2011-2012,QPR,Everton,D,0.0,0.0,3.1,3.25,2.38,,,Away,-100.0,-100.0,225.0,1.3738898756660745,37.388987566607454
2011-2012,Stoke,Norwich,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,West Brom,Chelsea,H,0.0,0.0,4.2,3.4,1.91,,,Away,-100.0,320.0,-100.0,1.2229755178907722,-100.0
2011-2012,Wigan,Swansea,A,0.0,1.0,2.5,3.25,2.88,,,Home,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Fulham,Wolves,H,0.0,0.0,1.57,3.75,6.5,,,Home,57.0,-100.0,-100.0,1.106672932330827,10.667293233082702
2011-2012,Newcastle,Sunderland,D,0.0,1.0,2.1,3.4,3.5,,,Home,-100.0,-100.0,240.0,1.2981818181818183,29.81818181818184
2011-2012,Tottenham,Man United,A,0.0,0.0,2.88,3.4,2.4,,,Away,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2011-2012,Aston Villa,Fulham,H,0.0,0.0,2.5,3.25,2.88,,,Home,150.0,-100.0,-100.0,1.4130434782608694,41.30434782608694
2011-2012,Bolton,QPR,H,0.0,0.0,2.5,3.25,2.88,,,Home,150.0,-100.0,-100.0,1.4130434782608694,41.30434782608694
2011-2012,Chelsea,Stoke,H,0.0,1.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,Everton,Tottenham,H,0.0,0.0,2.88,3.25,2.5,,,Away,-100.0,188.0,-100.0,1.4130434782608694,-100.0
2011-2012,Sunderland,Liverpool,H,0.0,0.0,3.8,3.4,2.0,,,Away,-100.0,280.0,-100.0,1.259259259259259,-100.0
2011-2012,Wolves,Blackburn,A,0.0,0.0,2.38,3.3,3.0,,,Home,-100.0,200.0,-100.0,1.382746478873239,-100.0
2011-2012,Man United,West Brom,H,0.0,1.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2011-2012,Norwich,Wigan,D,0.0,0.0,1.83,3.6,4.33,,,Home,-100.0,-100.0,260.0,1.2132596685082873,21.32596685082872
2011-2012,Swansea,Man City,H,0.0,0.0,6.0,3.75,1.62,,,Away,-100.0,500.0,-100.0,1.1312849162011174,-100.0
2011-2012,Arsenal,Newcastle,H,0.0,0.0,1.44,4.33,7.5,,,Home,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2011-2012,Liverpool,Everton,H,0.0,0.0,1.73,3.4,5.5,,,Home,73.0,-100.0,-100.0,1.146588693957115,14.658869395711505
2011-2012,Fulham,Swansea,A,0.0,0.0,1.83,3.5,4.5,,,Home,-100.0,350.0,-100.0,1.201688555347092,-100.0
2011-2012,Wigan,West Brom,D,0.0,0.0,2.75,3.3,2.6,,,Away,-100.0,-100.0,230.0,1.4542372881355934,45.423728813559336
2011-2012,Newcastle,Norwich,H,0.0,0.0,1.8,3.6,4.5,,,Home,80.0,-100.0,-100.0,1.2,20.0
2011-2012,Wolves,Man United,A,1.0,0.0,9.0,5.0,1.33,,,Away,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
